Serial,Potential(V),Current (uA),pH,Temperature,GLUCOSE
12218,-0.569943,0.189596,5.5,25,0.01mM
12219,-0.559935,0.189596,5.5,25,0.01mM
12220,-0.549927,0,5.5,25,0.01mM
12221,-0.539919,0,5.5,25,0.01mM
12222,-0.529911,-0.0473992,5.5,25,0.01mM
12223,-0.519904,-0.0947912,5.5,25,0.01mM
12224,-0.509896,-0.0948057,5.5,25,0.01mM
12225,-0.499888,-0.0473992,5.5,25,0.01mM
12226,-0.48988,0,5.5,25,0.01mM
12227,-0.479872,0,5.5,25,0.01mM
12228,-0.469865,-0.284388,5.5,25,0.01mM
12229,-0.459857,0,5.5,25,0.01mM
12230,-0.449849,0.379193,5.5,25,0.01mM
12231,-0.439841,0.189596,5.5,25,0.01mM
12232,-0.429834,0.189596,5.5,25,0.01mM
12233,-0.419826,0,5.5,25,0.01mM
12234,-0.409818,0,5.5,25,0.01mM
12235,-0.39981,0,5.5,25,0.01mM
12236,-0.389802,0,5.5,25,0.01mM
12237,-0.379795,0,5.5,25,0.01mM
12238,-0.369787,0,5.5,25,0.01mM
12239,-0.359779,0.0236978,5.5,25,0.01mM
12240,-0.349771,0,5.5,25,0.01mM
12241,-0.339764,-0.0414748,5.5,25,0.01mM
12242,-0.329756,-0.0947912,5.5,25,0.01mM
12243,-0.319748,-0.0948057,5.5,25,0.01mM
12244,-0.30974,-0.473984,5.5,25,0.01mM
12245,-0.299732,21.519,5.5,25,0.01mM
12246,-0.289725,77.3546,5.5,25,0.01mM
12247,-0.279717,127.976,5.5,25,0.01mM
12248,-0.269709,174.806,5.5,25,0.01mM
12249,-0.259701,218.241,5.5,25,0.01mM
12250,-0.249694,260.253,5.5,25,0.01mM
12251,-0.239686,301.109,5.5,25,0.01mM
12252,-0.229678,324.792,5.5,25,0.01mM
12253,-0.21967,332.975,5.5,25,0.01mM
12254,-0.209662,337.719,5.5,25,0.01mM
12255,-0.199655,341.721,5.5,25,0.01mM
12256,-0.189647,345.131,5.5,25,0.01mM
12257,-0.179639,348.354,5.5,25,0.01mM
12258,-0.169631,351.454,5.5,25,0.01mM
12259,-0.159624,353.652,5.5,25,0.01mM
12260,-0.149616,356.123,5.5,25,0.01mM
12261,-0.139608,359.223,5.5,25,0.01mM
12262,-0.129601,361.797,5.5,25,0.01mM
12263,-0.119593,339.42,5.5,25,0.01mM
12264,-0.109585,325.272,5.5,25,0.01mM
12265,-0.0995774,309.395,5.5,25,0.01mM
12266,-0.0895696,288.004,5.5,25,0.01mM
12267,-0.0795618,270.944,5.5,25,0.01mM
12268,-0.0695541,258.637,5.5,25,0.01mM
12269,-0.0595463,248.623,5.5,25,0.01mM
12270,-0.0495385,238.993,5.5,25,0.01mM
12271,-0.0395307,229.063,5.5,25,0.01mM
12272,-0.0295229,218.786,5.5,25,0.01mM
12273,-0.0195152,207.691,5.5,25,0.01mM
12274,-0.00950739,195.065,5.5,25,0.01mM
12275,0.000500388,179.884,5.5,25,0.01mM
12276,0.0105082,162.786,5.5,25,0.01mM
12277,0.0205159,141.536,5.5,25,0.01mM
12278,0.0305237,117.148,5.5,25,0.01mM
12279,0.0405315,89.0684,5.5,25,0.01mM
12280,0.0505393,58.3017,5.5,25,0.01mM
12281,0.0605471,23.0727,5.5,25,0.01mM
12282,0.0705548,-0.52608,5.5,25,0.01mM
12283,0.0805626,-0.338201,5.5,25,0.01mM
12284,0.0905704,-0.159692,5.5,25,0.01mM
12285,0.100578,-0.13152,5.5,25,0.01mM
12286,0.110586,-0.0845612,5.5,25,0.01mM
12287,0.120594,-0.0892505,5.5,25,0.01mM
12288,0.130602,-0.0657601,5.5,25,0.01mM
12289,0.140609,-0.0751606,5.5,25,0.01mM
12290,0.150617,-0.058717,5.5,25,0.01mM
12291,0.160624,-0.0563741,5.5,25,0.01mM
12292,0.170632,-0.037573,5.5,25,0.01mM
12293,0.18064,-0.0281871,5.5,25,0.01mM
12294,0.190648,-0.0281725,5.5,25,0.01mM
12295,0.200655,-0.0657601,5.5,25,0.01mM
12296,0.210663,-0.037573,5.5,25,0.01mM
12297,0.220671,0,5.5,25,0.01mM
12298,0.230679,-0.0187865,5.5,25,0.01mM
12299,0.240687,-0.00938599,5.5,25,0.01mM
12300,0.250694,-0.0187865,5.5,25,0.01mM
12301,0.260702,-0.0187865,5.5,25,0.01mM
12302,0.27071,-0.0188011,5.5,25,0.01mM
12303,0.280718,-0.0187865,5.5,25,0.01mM
12304,0.290725,-0.00940054,5.5,25,0.01mM
12305,0.300733,-0.0281871,5.5,25,0.01mM
12306,0.310741,-0.0469736,5.5,25,0.01mM
12307,0.320749,-0.0281871,5.5,25,0.01mM
12308,0.330757,-0.037573,5.5,25,0.01mM
12309,0.340764,-0.037573,5.5,25,0.01mM
12310,0.350772,-0.0305299,5.5,25,0.01mM
12311,0.36078,-0.0281871,5.5,25,0.01mM
12312,0.370788,-0.0287728,5.5,25,0.01mM
12313,0.380795,-0.0281871,5.5,25,0.01mM
12314,0.390803,-0.0281871,5.5,25,0.01mM
12315,0.400811,-0.0281871,5.5,25,0.01mM
12316,0.410819,-0.0305336,5.5,25,0.01mM
12317,0.420827,-0.037573,5.5,25,0.01mM
12318,0.430834,-0.0281871,5.5,25,0.01mM
12319,0.440842,-0.0187865,5.5,25,0.01mM
12320,0.45085,-0.0187865,5.5,25,0.01mM
12321,0.460858,0.0187865,5.5,25,0.01mM
12322,0.470866,-0.0281871,5.5,25,0.01mM
12323,0.480873,-0.01644,5.5,25,0.01mM
12324,0.490881,-0.037573,5.5,25,0.01mM
12325,0.500889,-0.0187865,5.5,25,0.01mM
12326,0.510897,-0.0188011,5.5,25,0.01mM
12327,0.520904,-0.01644,5.5,25,0.01mM
12328,0.530912,-0.00938599,5.5,25,0.01mM
12329,0.54092,-0.0187865,5.5,25,0.01mM
12330,0.550928,-0.00939326,5.5,25,0.01mM
12331,0.560936,0,5.5,25,0.01mM
12332,0.570943,-0.00940054,5.5,25,0.01mM
12333,0.580951,-0.00940054,5.5,25,0.01mM
12334,0.590959,0.0563596,5.5,25,0.01mM
12335,0.600967,0,5.5,25,0.01mM
12336,-0.599966,0.663581,5.5,45,0.01mM
12337,-0.589958,0.473999,5.5,45,0.01mM
12338,-0.57995,0.189582,5.5,45,0.01mM
12339,-0.569943,0.189582,5.5,45,0.01mM
12340,-0.559935,0.189589,5.5,45,0.01mM
12341,-0.549927,0.189596,5.5,45,0.01mM
12342,-0.539919,0.189596,5.5,45,0.01mM
12343,-0.529911,0.0947912,5.5,45,0.01mM
12344,-0.519904,0.284388,5.5,45,0.01mM
12345,-0.509896,0.0948057,5.5,45,0.01mM
12346,-0.499888,-0.0947912,5.5,45,0.01mM
12347,-0.48988,0.284388,5.5,45,0.01mM
12348,-0.479872,-0.0947912,5.5,45,0.01mM
12349,-0.469865,0.189596,5.5,45,0.01mM
12350,-0.459857,-0.0947912,5.5,45,0.01mM
12351,-0.449849,-0.189596,5.5,45,0.01mM
12352,-0.439841,0.0948057,5.5,45,0.01mM
12353,-0.429834,0.0948057,5.5,45,0.01mM
12354,-0.419826,0,5.5,45,0.01mM
12355,-0.409818,-0.189596,5.5,45,0.01mM
12356,-0.39981,0,5.5,45,0.01mM
12357,-0.389802,0.379193,5.5,45,0.01mM
12358,-0.379795,0.284388,5.5,45,0.01mM
12359,-0.369787,0.189582,5.5,45,0.01mM
12360,-0.359779,0.284388,5.5,45,0.01mM
12361,-0.349771,0.0948057,5.5,45,0.01mM
12362,-0.339764,0.0947912,5.5,45,0.01mM
12363,-0.329756,0.0948057,5.5,45,0.01mM
12364,-0.319748,-0.0947912,5.5,45,0.01mM
12365,-0.30974,0.284402,5.5,45,0.01mM
12366,-0.299732,-0.663581,5.5,45,0.01mM
12367,-0.289725,36.4969,5.5,45,0.01mM
12368,-0.279717,89.6782,5.5,45,0.01mM
12369,-0.269709,138.593,5.5,45,0.01mM
12370,-0.259701,184.759,5.5,45,0.01mM
12371,-0.249694,228.246,5.5,45,0.01mM
12372,-0.239686,269.798,5.5,45,0.01mM
12373,-0.229678,305.788,5.5,45,0.01mM
12374,-0.21967,318.639,5.5,45,0.01mM
12375,-0.209662,324.36,5.5,45,0.01mM
12376,-0.199655,328.597,5.5,45,0.01mM
12377,-0.189647,332.148,5.5,45,0.01mM
12378,-0.179639,335.418,5.5,45,0.01mM
12379,-0.169631,338.565,5.5,45,0.01mM
12380,-0.159624,340.913,5.5,45,0.01mM
12381,-0.149616,343.891,5.5,45,0.01mM
12382,-0.139608,346.963,5.5,45,0.01mM
12383,-0.129601,350.12,5.5,45,0.01mM
12384,-0.119593,338.893,5.5,45,0.01mM
12385,-0.109585,320.903,5.5,45,0.01mM
12386,-0.0995774,307.742,5.5,45,0.01mM
12387,-0.0895696,285.947,5.5,45,0.01mM
12388,-0.0795618,267.712,5.5,45,0.01mM
12389,-0.0695541,252.305,5.5,45,0.01mM
12390,-0.0595463,240.139,5.5,45,0.01mM
12391,-0.0495385,230.294,5.5,45,0.01mM
12392,-0.0395307,221.135,5.5,45,0.01mM
12393,-0.0295229,211.721,5.5,45,0.01mM
12394,-0.0195152,201.34,5.5,45,0.01mM
12395,-0.00950739,189.579,5.5,45,0.01mM
12396,0.000500388,175.431,5.5,45,0.01mM
12397,0.0105082,158.878,5.5,45,0.01mM
12398,0.0205159,138.285,5.5,45,0.01mM
12399,0.0305237,115.561,5.5,45,0.01mM
12400,0.0405315,90.4682,5.5,45,0.01mM
12401,0.0505393,60.5939,5.5,45,0.01mM
12402,0.0605471,27.0277,5.5,45,0.01mM
12403,0.0705548,-0.0563741,5.5,45,0.01mM
12404,0.0805626,-0.507294,5.5,45,0.01mM
12405,0.0905704,-0.169093,5.5,45,0.01mM
12406,0.100578,-0.13152,5.5,45,0.01mM
12407,0.110586,-0.0657601,5.5,45,0.01mM
12408,0.120594,-0.00938599,5.5,45,0.01mM
12409,0.130602,-0.0939326,5.5,45,0.01mM
12410,0.140609,-0.0845466,5.5,45,0.01mM
12411,0.150617,-0.0751606,5.5,45,0.01mM
12412,0.160624,-0.037573,5.5,45,0.01mM
12413,0.170632,-0.037573,5.5,45,0.01mM
12414,0.18064,-0.0375767,5.5,45,0.01mM
12415,0.190648,-0.0375876,5.5,45,0.01mM
12416,0.200655,-0.037573,5.5,45,0.01mM
12417,0.210663,-0.0751606,5.5,45,0.01mM
12418,0.220671,-0.0469736,5.5,45,0.01mM
12419,0.230679,-0.0188011,5.5,45,0.01mM
12420,0.240687,-0.0563741,5.5,45,0.01mM
12421,0.250694,-0.0281725,5.5,45,0.01mM
12422,0.260702,-0.0187865,5.5,45,0.01mM
12423,0.27071,0.103333,5.5,45,0.01mM
12424,0.280718,0.0375876,5.5,45,0.01mM
12425,0.290725,-0.0657601,5.5,45,0.01mM
12426,0.300733,0.00940054,5.5,45,0.01mM
12427,0.310741,-0.0845466,5.5,45,0.01mM
12428,0.320749,-0.0469736,5.5,45,0.01mM
12429,0.330757,-0.0657601,5.5,45,0.01mM
12430,0.340764,-0.0187865,5.5,45,0.01mM
12431,0.350772,-0.0375876,5.5,45,0.01mM
12432,0.36078,-0.0563596,5.5,45,0.01mM
12433,0.370788,-0.0281871,5.5,45,0.01mM
12434,0.380795,0,5.5,45,0.01mM
12435,0.390803,-0.0187865,5.5,45,0.01mM
12436,0.400811,0.00939326,5.5,45,0.01mM
12437,0.410819,0.0281871,5.5,45,0.01mM
12438,0.420827,0.0281725,5.5,45,0.01mM
12439,0.430834,-0.0211403,5.5,45,0.01mM
12440,0.440842,-0.0751461,5.5,45,0.01mM
12441,0.45085,-0.0657747,5.5,45,0.01mM
12442,0.460858,-0.0469736,5.5,45,0.01mM
12443,0.470866,-0.0281871,5.5,45,0.01mM
12444,0.480873,-0.0187865,5.5,45,0.01mM
12445,0.490881,-0.00938599,5.5,45,0.01mM
12446,0.500889,-0.00938599,5.5,45,0.01mM
12447,0.510897,-0.00940054,5.5,45,0.01mM
12448,0.520904,-0.00940054,5.5,45,0.01mM
12449,0.530912,0.00938599,5.5,45,0.01mM
12450,0.54092,0,5.5,45,0.01mM
12451,0.550928,0.0187865,5.5,45,0.01mM
12452,0.560936,0.00940054,5.5,45,0.01mM
12453,0.570943,0.0469736,5.5,45,0.01mM
12454,0.580951,0.00940054,5.5,45,0.01mM
12455,0.590959,-0.0187865,5.5,45,0.01mM
12456,0.600967,0.00940054,5.5,45,0.01mM
12457,-0.599966,0.189596,6.5,45,0.01mM
12458,-0.589958,0.0948057,6.5,45,0.01mM
12459,-0.57995,0.165895,6.5,45,0.01mM
12460,-0.569943,0.189582,6.5,45,0.01mM
12461,-0.559935,0.189596,6.5,45,0.01mM
12462,-0.549927,0.0947912,6.5,45,0.01mM
12463,-0.539919,0.189596,6.5,45,0.01mM
12464,-0.529911,0,6.5,45,0.01mM
12465,-0.519904,0.284388,6.5,45,0.01mM
12466,-0.509896,0.0947912,6.5,45,0.01mM
12467,-0.499888,0,6.5,45,0.01mM
12468,-0.48988,0.0948057,6.5,45,0.01mM
12469,-0.479872,0.189596,6.5,45,0.01mM
12470,-0.469865,0,6.5,45,0.01mM
12471,-0.459857,0.189596,6.5,45,0.01mM
12472,-0.449849,0.0948057,6.5,45,0.01mM
12473,-0.439841,0.189596,6.5,45,0.01mM
12474,-0.429834,0.0947912,6.5,45,0.01mM
12475,-0.419826,0,6.5,45,0.01mM
12476,-0.409818,0,6.5,45,0.01mM
12477,-0.39981,0.0948057,6.5,45,0.01mM
12478,-0.389802,-0.284388,6.5,45,0.01mM
12479,-0.379795,0.284388,6.5,45,0.01mM
12480,-0.369787,-0.0947912,6.5,45,0.01mM
12481,-0.359779,0.0947912,6.5,45,0.01mM
12482,-0.349771,0,6.5,45,0.01mM
12483,-0.339764,0,6.5,45,0.01mM
12484,-0.329756,-0.0473992,6.5,45,0.01mM
12485,-0.319748,-0.0948057,6.5,45,0.01mM
12486,-0.30974,-0.0947912,6.5,45,0.01mM
12487,-0.299732,-0.189582,6.5,45,0.01mM
12488,-0.289725,25.5953,6.5,45,0.01mM
12489,-0.279717,67.3061,6.5,45,0.01mM
12490,-0.269709,107.405,6.5,45,0.01mM
12491,-0.259701,146.366,6.5,45,0.01mM
12492,-0.249694,183.801,6.5,45,0.01mM
12493,-0.239686,220.731,6.5,45,0.01mM
12494,-0.229678,256.815,6.5,45,0.01mM
12495,-0.21967,290.193,6.5,45,0.01mM
12496,-0.209662,305.496,6.5,45,0.01mM
12497,-0.199655,311.715,6.5,45,0.01mM
12498,-0.189647,315.971,6.5,45,0.01mM
12499,-0.179639,319.56,6.5,45,0.01mM
12500,-0.169631,322.848,6.5,45,0.01mM
12501,-0.159624,325.929,6.5,45,0.01mM
12502,-0.149616,328.954,6.5,45,0.01mM
12503,-0.139608,331.838,6.5,45,0.01mM
12504,-0.129601,334.694,6.5,45,0.01mM
12505,-0.119593,321.711,6.5,45,0.01mM
12506,-0.109585,307.873,6.5,45,0.01mM
12507,-0.0995774,298.291,6.5,45,0.01mM
12508,-0.0895696,281.155,6.5,45,0.01mM
12509,-0.0795618,263.926,6.5,45,0.01mM
12510,-0.0695541,249.562,6.5,45,0.01mM
12511,-0.0595463,237.716,6.5,45,0.01mM
12512,-0.0495385,227.861,6.5,45,0.01mM
12513,-0.0395307,218.88,6.5,45,0.01mM
12514,-0.0295229,209.636,6.5,45,0.01mM
12515,-0.0195152,199.978,6.5,45,0.01mM
12516,-0.00950739,189.1,6.5,45,0.01mM
12517,0.000500388,176.492,6.5,45,0.01mM
12518,0.0105082,161.95,6.5,45,0.01mM
12519,0.0205159,145.359,6.5,45,0.01mM
12520,0.0305237,126.468,6.5,45,0.01mM
12521,0.0405315,105.396,6.5,45,0.01mM
12522,0.0505393,82.0883,6.5,45,0.01mM
12523,0.0605471,57.3998,6.5,45,0.01mM
12524,0.0705548,31.537,6.5,45,0.01mM
12525,0.0805626,4.32142,6.5,45,0.01mM
12526,0.0905704,-0.178493,6.5,45,0.01mM
12527,0.100578,-0.20668,6.5,45,0.01mM
12528,0.110586,0.12212,6.5,45,0.01mM
12529,0.120594,0.150306,6.5,45,0.01mM
12530,0.130602,-0.0657747,6.5,45,0.01mM
12531,0.140609,0.0187865,6.5,45,0.01mM
12532,0.150617,0.19728,6.5,45,0.01mM
12533,0.160624,-0.20668,6.5,45,0.01mM
12534,0.170632,-0.0469736,6.5,45,0.01mM
12535,0.18064,-0.037573,6.5,45,0.01mM
12536,0.190648,-0.0281725,6.5,45,0.01mM
12537,0.200655,-0.0328764,6.5,45,0.01mM
12538,0.210663,-0.037573,6.5,45,0.01mM
12539,0.220671,-0.0281871,6.5,45,0.01mM
12540,0.230679,-0.00940054,6.5,45,0.01mM
12541,0.240687,0.00940054,6.5,45,0.01mM
12542,0.250694,0,6.5,45,0.01mM
12543,0.260702,-0.0281871,6.5,45,0.01mM
12544,0.27071,-0.00704676,6.5,45,0.01mM
12545,0.280718,0,6.5,45,0.01mM
12546,0.290725,-0.0346417,6.5,45,0.01mM
12547,0.300733,-0.0657601,6.5,45,0.01mM
12548,0.310741,-0.0657601,6.5,45,0.01mM
12549,0.320749,-0.037573,6.5,45,0.01mM
12550,0.330757,-0.0281871,6.5,45,0.01mM
12551,0.340764,-0.00938599,6.5,45,0.01mM
12552,0.350772,-0.00940054,6.5,45,0.01mM
12553,0.36078,-0.0281871,6.5,45,0.01mM
12554,0.370788,-0.0140935,6.5,45,0.01mM
12555,0.380795,0.00940054,6.5,45,0.01mM
12556,0.390803,-0.0281871,6.5,45,0.01mM
12557,0.400811,-0.0469736,6.5,45,0.01mM
12558,0.410819,-0.037573,6.5,45,0.01mM
12559,0.420827,-0.0469736,6.5,45,0.01mM
12560,0.430834,-0.0563596,6.5,45,0.01mM
12561,0.440842,0.037573,6.5,45,0.01mM
12562,0.45085,-0.187894,6.5,45,0.01mM
12563,0.460858,-0.0563741,6.5,45,0.01mM
12564,0.470866,-0.0281725,6.5,45,0.01mM
12565,0.480873,-0.0281871,6.5,45,0.01mM
12566,0.490881,-0.0281871,6.5,45,0.01mM
12567,0.500889,-0.0187865,6.5,45,0.01mM
12568,0.510897,-0.0211367,6.5,45,0.01mM
12569,0.520904,-0.0146811,6.5,45,0.01mM
12570,0.530912,-0.00940054,6.5,45,0.01mM
12571,0.54092,-0.00940054,6.5,45,0.01mM
12572,0.550928,-0.00940054,6.5,45,0.01mM
12573,0.560936,-0.00940054,6.5,45,0.01mM
12574,0.570943,-0.00940054,6.5,45,0.01mM
12575,0.580951,-0.00940054,6.5,45,0.01mM
12576,0.590959,0,6.5,45,0.01mM
12577,0.600967,-0.00940054,6.5,45,0.01mM
12578,-0.599966,0.56879,6.5,35,0.01mM
12579,-0.589958,0.379179,6.5,35,0.01mM
12580,-0.57995,0.0947912,6.5,35,0.01mM
12581,-0.569943,-0.0948057,6.5,35,0.01mM
12582,-0.559935,0.284402,6.5,35,0.01mM
12583,-0.549927,0.189596,6.5,35,0.01mM
12584,-0.539919,-0.0948057,6.5,35,0.01mM
12585,-0.529911,-0.0948057,6.5,35,0.01mM
12586,-0.519904,0,6.5,35,0.01mM
12587,-0.509896,0.0947912,6.5,35,0.01mM
12588,-0.499888,0.0948057,6.5,35,0.01mM
12589,-0.48988,0,6.5,35,0.01mM
12590,-0.479872,0.165899,6.5,35,0.01mM
12591,-0.469865,0.379193,6.5,35,0.01mM
12592,-0.459857,0.189596,6.5,35,0.01mM
12593,-0.449849,0.0947912,6.5,35,0.01mM
12594,-0.439841,0.0948057,6.5,35,0.01mM
12595,-0.429834,-0.284388,6.5,35,0.01mM
12596,-0.419826,0.0947912,6.5,35,0.01mM
12597,-0.409818,-0.189596,6.5,35,0.01mM
12598,-0.39981,0,6.5,35,0.01mM
12599,-0.389802,0.0947912,6.5,35,0.01mM
12600,-0.379795,0.284388,6.5,35,0.01mM
12601,-0.369787,0.379193,6.5,35,0.01mM
12602,-0.359779,0.284402,6.5,35,0.01mM
12603,-0.349771,0.0947912,6.5,35,0.01mM
12604,-0.339764,0,6.5,35,0.01mM
12605,-0.329756,-0.189596,6.5,35,0.01mM
12606,-0.319748,0,6.5,35,0.01mM
12607,-0.30974,-0.0947912,6.5,35,0.01mM
12608,-0.299732,-0.0947912,6.5,35,0.01mM
12609,-0.289725,29.2923,6.5,35,0.01mM
12610,-0.279717,76.691,6.5,35,0.01mM
12611,-0.269709,120.677,6.5,35,0.01mM
12612,-0.259701,163.146,6.5,35,0.01mM
12613,-0.249694,203.689,6.5,35,0.01mM
12614,-0.239686,242.864,6.5,35,0.01mM
12615,-0.229678,281.005,6.5,35,0.01mM
12616,-0.21967,305.581,6.5,35,0.01mM
12617,-0.209662,314.252,6.5,35,0.01mM
12618,-0.199655,319.043,6.5,35,0.01mM
12619,-0.189647,322.773,6.5,35,0.01mM
12620,-0.179639,326.014,6.5,35,0.01mM
12621,-0.169631,329.198,6.5,35,0.01mM
12622,-0.159624,332.186,6.5,35,0.01mM
12623,-0.149616,335.154,6.5,35,0.01mM
12624,-0.139608,338.104,6.5,35,0.01mM
12625,-0.129601,341.054,6.5,35,0.01mM
12626,-0.119593,336.845,6.5,35,0.01mM
12627,-0.109585,315.99,6.5,35,0.01mM
12628,-0.0995774,303.561,6.5,35,0.01mM
12629,-0.0895696,283.504,6.5,35,0.01mM
12630,-0.0795618,265.006,6.5,35,0.01mM
12631,-0.0695541,250.417,6.5,35,0.01mM
12632,-0.0595463,238.965,6.5,35,0.01mM
12633,-0.0495385,229.092,6.5,35,0.01mM
12634,-0.0395307,220.439,6.5,35,0.01mM
12635,-0.0295229,211.214,6.5,35,0.01mM
12636,-0.0195152,201.434,6.5,35,0.01mM
12637,-0.00950739,190.358,6.5,35,0.01mM
12638,0.000500388,177.732,6.5,35,0.01mM
12639,0.0105082,161.922,6.5,35,0.01mM
12640,0.0205159,143.781,6.5,35,0.01mM
12641,0.0305237,122.71,6.5,35,0.01mM
12642,0.0405315,98.5473,6.5,35,0.01mM
12643,0.0505393,71.3975,6.5,35,0.01mM
12644,0.0605471,41.2884,6.5,35,0.01mM
12645,0.0705548,8.33283,6.5,35,0.01mM
12646,0.0805626,-0.695174,6.5,35,0.01mM
12647,0.0905704,-0.385174,6.5,35,0.01mM
12648,0.100578,-0.037573,6.5,35,0.01mM
12649,0.110586,0,6.5,35,0.01mM
12650,0.120594,-0.122134,6.5,35,0.01mM
12651,0.130602,0.00938599,6.5,35,0.01mM
12652,0.140609,-0.0728105,6.5,35,0.01mM
12653,0.150617,-0.112734,6.5,35,0.01mM
12654,0.160624,-0.0657601,6.5,35,0.01mM
12655,0.170632,-0.037573,6.5,35,0.01mM
12656,0.18064,-0.0281871,6.5,35,0.01mM
12657,0.190648,-0.0187865,6.5,35,0.01mM
12658,0.200655,-0.00940054,6.5,35,0.01mM
12659,0.210663,-0.0375876,6.5,35,0.01mM
12660,0.220671,-0.0187865,6.5,35,0.01mM
12661,0.230679,0.0187865,6.5,35,0.01mM
12662,0.240687,0.0188011,6.5,35,0.01mM
12663,0.250694,-0.0188011,6.5,35,0.01mM
12664,0.260702,-0.0657601,6.5,35,0.01mM
12665,0.27071,-0.00938599,6.5,35,0.01mM
12666,0.280718,0.00940054,6.5,35,0.01mM
12667,0.290725,-0.0563596,6.5,35,0.01mM
12668,0.300733,0.00940054,6.5,35,0.01mM
12669,0.310741,-0.0469736,6.5,35,0.01mM
12670,0.320749,-0.00938599,6.5,35,0.01mM
12671,0.330757,-0.0187865,6.5,35,0.01mM
12672,0.340764,-0.0188011,6.5,35,0.01mM
12673,0.350772,-0.0281871,6.5,35,0.01mM
12674,0.36078,-0.01644,6.5,35,0.01mM
12675,0.370788,-0.00938599,6.5,35,0.01mM
12676,0.380795,-0.00938599,6.5,35,0.01mM
12677,0.390803,0,6.5,35,0.01mM
12678,0.400811,0.011747,6.5,35,0.01mM
12679,0.410819,0.0375876,6.5,35,0.01mM
12680,0.420827,0.0187865,6.5,35,0.01mM
12681,0.430834,-0.00704313,6.5,35,0.01mM
12682,0.440842,-0.0563596,6.5,35,0.01mM
12683,0.45085,-0.0281871,6.5,35,0.01mM
12684,0.460858,-0.0187865,6.5,35,0.01mM
12685,0.470866,-0.00938599,6.5,35,0.01mM
12686,0.480873,-0.0187865,6.5,35,0.01mM
12687,0.490881,-0.00938599,6.5,35,0.01mM
12688,0.500889,-0.00940054,6.5,35,0.01mM
12689,0.510897,-0.00938962,6.5,35,0.01mM
12690,0.520904,-0.00938599,6.5,35,0.01mM
12691,0.530912,-0.00938599,6.5,35,0.01mM
12692,0.54092,0,6.5,35,0.01mM
12693,0.550928,0.00940054,6.5,35,0.01mM
12694,0.560936,0,6.5,35,0.01mM
12695,0.570943,0,6.5,35,0.01mM
12696,0.580951,0,6.5,35,0.01mM
12697,0.590959,-0.00938599,6.5,35,0.01mM
12698,0.600967,0,6.5,35,0.01mM
12699,-0.599966,0.379179,6.5,25,0.01mM
12700,-0.589958,0.189596,6.5,25,0.01mM
12701,-0.57995,0.284388,6.5,25,0.01mM
12702,-0.569943,0,6.5,25,0.01mM
12703,-0.559935,0.0948057,6.5,25,0.01mM
12704,-0.549927,0.379193,6.5,25,0.01mM
12705,-0.539919,-0.0948057,6.5,25,0.01mM
12706,-0.529911,0.284388,6.5,25,0.01mM
12707,-0.519904,-0.189596,6.5,25,0.01mM
12708,-0.509896,0,6.5,25,0.01mM
12709,-0.499888,-0.0948057,6.5,25,0.01mM
12710,-0.48988,-0.0474029,6.5,25,0.01mM
12711,-0.479872,0,6.5,25,0.01mM
12712,-0.469865,-0.0948057,6.5,25,0.01mM
12713,-0.459857,-0.0237014,6.5,25,0.01mM
12714,-0.449849,0,6.5,25,0.01mM
12715,-0.439841,0,6.5,25,0.01mM
12716,-0.429834,-0.0473992,6.5,25,0.01mM
12717,-0.419826,-0.0948057,6.5,25,0.01mM
12718,-0.409818,-0.0947912,6.5,25,0.01mM
12719,-0.39981,-0.0473992,6.5,25,0.01mM
12720,-0.389802,0,6.5,25,0.01mM
12721,-0.379795,0,6.5,25,0.01mM
12722,-0.369787,0.0236978,6.5,25,0.01mM
12723,-0.359779,0,6.5,25,0.01mM
12724,-0.349771,0.0947912,6.5,25,0.01mM
12725,-0.339764,0.0236978,6.5,25,0.01mM
12726,-0.329756,0,6.5,25,0.01mM
12727,-0.319748,0,6.5,25,0.01mM
12728,-0.30974,0,6.5,25,0.01mM
12729,-0.299732,0.0947912,6.5,25,0.01mM
12730,-0.289725,32.9895,6.5,25,0.01mM
12731,-0.279717,76.0274,6.5,25,0.01mM
12732,-0.269709,116.601,6.5,25,0.01mM
12733,-0.259701,156.036,6.5,25,0.01mM
12734,-0.249694,193.177,6.5,25,0.01mM
12735,-0.239686,229.759,6.5,25,0.01mM
12736,-0.229678,265.561,6.5,25,0.01mM
12737,-0.21967,296.553,6.5,25,0.01mM
12738,-0.209662,309.968,6.5,25,0.01mM
12739,-0.199655,315.586,6.5,25,0.01mM
12740,-0.189647,319.597,6.5,25,0.01mM
12741,-0.179639,323.054,6.5,25,0.01mM
12742,-0.169631,326.249,6.5,25,0.01mM
12743,-0.159624,329.349,6.5,25,0.01mM
12744,-0.149616,332.205,6.5,25,0.01mM
12745,-0.139608,335.098,6.5,25,0.01mM
12746,-0.129601,337.945,6.5,25,0.01mM
12747,-0.119593,325.384,6.5,25,0.01mM
12748,-0.109585,310.428,6.5,25,0.01mM
12749,-0.0995774,299.888,6.5,25,0.01mM
12750,-0.0895696,281.014,6.5,25,0.01mM
12751,-0.0795618,263.475,6.5,25,0.01mM
12752,-0.0695541,249.308,6.5,25,0.01mM
12753,-0.0595463,237.669,6.5,25,0.01mM
12754,-0.0495385,227.729,6.5,25,0.01mM
12755,-0.0395307,218.57,6.5,25,0.01mM
